Episode,Total Reward,Hits,False Positives,Repeats,Avg Loss
3915,24.0,8,12,2,0.0
3916,22.0,8,12,3,0.0
3917,20.0,7,13,1,0.0
3918,52.0,13,7,3,0.0
3919,34.0,10,10,3,0.0
3920,46.0,13,7,6,0.0
3921,22.0,7,13,0,0.0
3922,10.0,6,14,3,0.0
3923,22.0,7,13,0,0.0
3924,16.0,7,13,3,0.0
3925,32.0,9,11,1,0.0
3926,58.0,13,7,0,0.0
3927,8.0,5,15,1,0.0
3928,28.0,9,11,3,0.0
3929,38.0,11,9,4,0.0
3930,50.0,12,8,1,0.0
3931,32.0,10,10,4,0.0
3932,16.0,7,13,3,0.0
3933,44.0,11,9,1,0.0
3934,26.0,9,11,4,0.0
3935,18.0,7,13,2,0.0
3936,34.0,9,11,0,280424.4192708333
3937,36.0,11,9,5,0.0
3938,14.0,7,13,4,0.0
3939,14.0,7,13,4,0.0
3940,26.0,9,11,4,0.0
3941,10.0,6,14,3,0.0
3942,18.0,7,13,2,0.0
3943,36.0,10,10,2,0.0
3944,58.0,14,6,3,0.0
3945,38.0,11,9,4,0.0
3946,24.0,9,11,5,0.0
3947,4.0,4,16,0,0.0
3948,18.0,7,13,2,0.0
3949,52.0,13,7,3,0.0
3950,22.0,8,12,3,0.0
3951,8.0,5,15,1,0.0
3952,6.0,6,14,5,0.0
3953,18.0,7,13,2,0.0
3954,22.0,8,12,3,0.0
3955,14.0,7,13,4,0.0
3956,24.0,8,12,2,0.0
3957,30.0,9,11,2,0.0
3958,46.0,12,8,3,0.0
3959,38.0,10,10,1,0.0
3960,28.0,8,12,0,0.0
3961,10.0,6,14,3,0.0
3962,22.0,8,12,3,0.0
3963,44.0,11,9,1,0.0
3964,20.0,8,12,4,0.0
3965,42.0,11,9,2,0.0
3966,12.0,6,14,2,0.0
3967,40.0,11,9,3,0.0
3968,32.0,10,10,4,151779.30338541666
3969,22.0,8,12,3,0.0
3970,34.0,11,9,6,0.0
3971,36.0,10,10,2,0.0
3972,22.0,8,12,3,0.0
3973,30.0,9,11,2,0.0
3974,48.0,13,7,5,0.0
3975,26.0,8,12,1,0.0
3976,-14.0,1,19,0,0.0
3977,30.0,9,11,2,0.0
3978,32.0,9,11,1,0.0
3979,26.0,8,12,1,0.0
3980,42.0,11,9,2,0.0
3981,8.0,6,14,4,0.0
3982,16.0,6,14,0,0.0
3983,36.0,10,10,2,0.0
3984,38.0,10,10,1,0.0
3985,30.0,9,11,2,0.0
3986,18.0,8,12,5,0.0
3987,22.0,8,12,3,0.0
3988,10.0,6,14,3,0.0
3989,42.0,12,8,5,0.0
3990,50.0,12,8,1,0.0
3991,20.0,7,13,1,0.0
3992,50.0,13,7,4,0.0
3993,18.0,7,13,2,0.0
3994,18.0,8,12,5,0.0
3995,32.0,10,10,4,0.0
3996,26.0,9,11,4,0.0
3997,28.0,10,10,6,0.0
3998,36.0,10,10,2,0.0
3999,16.0,7,13,3,0.0
4000,28.0,9,11,3,3080618.25
4001,10.0,6,14,3,0.0
4002,38.0,11,9,4,0.0
4003,28.0,9,11,3,0.0
4004,14.0,7,13,4,0.0
4005,16.0,6,14,0,0.0
4006,38.0,10,10,1,0.0
4007,34.0,10,10,3,0.0
4008,28.0,9,11,3,0.0
4009,48.0,12,8,2,0.0
4010,8.0,5,15,1,0.0
4011,40.0,11,9,3,0.0
4012,22.0,8,12,3,0.0
4013,18.0,7,13,2,0.0
4014,30.0,9,11,2,0.0
4015,42.0,11,9,2,0.0
4016,38.0,10,10,1,0.0
4017,26.0,8,12,1,0.0
4018,70.0,16,4,3,0.0
4019,28.0,9,11,3,0.0
4020,30.0,9,11,2,0.0
4021,26.0,9,11,4,0.0
4022,42.0,12,8,5,0.0
4023,24.0,9,11,5,0.0
4024,54.0,13,7,2,0.0
4025,42.0,11,9,2,0.0
4026,36.0,10,10,2,0.0
4027,34.0,10,10,3,0.0
4028,22.0,8,12,3,0.0
4029,38.0,10,10,1,0.0
4030,38.0,10,10,1,0.0
4031,20.0,8,12,4,0.0
4032,38.0,10,10,1,4510425.5
4033,18.0,7,13,2,0.0
4034,50.0,12,8,1,0.0
4035,30.0,9,11,2,0.0
4036,30.0,9,11,2,0.0
4037,42.0,11,9,2,0.0
4038,28.0,9,11,3,0.0
4039,50.0,12,8,1,0.0
4040,30.0,9,11,2,0.0
4041,42.0,11,9,2,0.0
4042,36.0,11,9,5,0.0
4043,10.0,6,14,3,0.0
4044,42.0,11,9,2,0.0
4045,32.0,10,10,4,0.0
4046,18.0,7,13,2,0.0
4047,38.0,10,10,1,0.0
4048,16.0,6,14,0,0.0
4049,-2.0,4,16,3,0.0
4050,42.0,11,9,2,0.0
4051,32.0,9,11,1,0.0
4052,46.0,12,8,3,0.0
4053,34.0,10,10,3,0.0
4054,18.0,8,12,5,0.0
4055,12.0,6,14,2,0.0
4056,10.0,6,14,3,0.0
4057,24.0,9,11,5,0.0
4058,28.0,9,11,3,0.0
4059,30.0,9,11,2,0.0
4060,20.0,7,13,1,0.0
4061,6.0,5,15,2,0.0
4062,36.0,10,10,2,0.0
4063,24.0,8,12,2,0.0
4064,42.0,11,9,2,8153358.0
4065,12.0,6,14,2,0.0
4066,36.0,10,10,2,0.0
4067,-8.0,3,17,3,0.0
4068,26.0,9,11,4,0.0
4069,14.0,7,13,4,0.0
4070,26.0,8,12,1,0.0
4071,38.0,11,9,4,0.0
4072,42.0,11,9,2,0.0
4073,44.0,11,9,1,0.0
4074,0.0,5,15,5,0.0
4075,14.0,8,12,7,0.0
4076,24.0,8,12,2,0.0
4077,32.0,10,10,4,0.0
4078,38.0,11,9,4,0.0
4079,16.0,7,13,3,0.0
4080,40.0,11,9,3,0.0
4081,30.0,10,10,5,0.0
4082,34.0,10,10,3,0.0
4083,24.0,8,12,2,0.0
4084,48.0,13,7,5,0.0
4085,24.0,9,11,5,0.0
4086,18.0,7,13,2,0.0
4087,12.0,6,14,2,0.0
4088,12.0,6,14,2,0.0
4089,54.0,13,7,2,0.0
4090,40.0,11,9,3,0.0
4091,36.0,11,9,5,0.0
4092,36.0,10,10,2,0.0
4093,30.0,10,10,5,0.0
4094,48.0,13,7,5,0.0
4095,34.0,10,10,3,0.0
4096,14.0,6,14,1,113573864.0
4097,26.0,9,11,4,0.0
4098,36.0,10,10,2,0.0
4099,38.0,11,9,4,0.0
4100,34.0,11,9,6,0.0
4101,14.0,6,14,1,0.0
4102,38.0,11,9,4,0.0
4103,18.0,7,13,2,0.0
4104,20.0,7,13,1,0.0
4105,46.0,11,9,0,0.0
4106,40.0,11,9,3,0.0
4107,34.0,10,10,3,0.0
4108,18.0,7,13,2,0.0
4109,20.0,8,12,4,0.0
4110,28.0,9,11,3,0.0
4111,40.0,11,9,3,0.0
4112,40.0,11,9,3,0.0
4113,32.0,9,11,1,0.0
4114,20.0,7,13,1,0.0
4115,28.0,9,11,3,0.0
4116,16.0,7,13,3,0.0
4117,30.0,9,11,2,0.0
4118,20.0,8,12,4,0.0
4119,44.0,12,8,4,0.0
4120,4.0,4,16,0,0.0
4121,40.0,11,9,3,0.0
4122,22.0,8,12,3,0.0
4123,22.0,8,12,3,0.0
4124,20.0,7,13,1,0.0
4125,40.0,12,8,6,0.0
4126,28.0,10,10,6,0.0
4127,24.0,8,12,2,0.0
4128,12.0,7,13,5,18878.54541015625
4129,20.0,8,12,4,0.0
4130,60.0,14,6,2,0.0
4131,18.0,7,13,2,0.0
4132,28.0,8,12,0,0.0
4133,38.0,10,10,1,0.0
4134,36.0,10,10,2,0.0
4135,28.0,9,11,3,0.0
4136,32.0,9,11,1,0.0
4137,0.0,4,16,2,0.0
4138,44.0,11,9,1,0.0
4139,34.0,10,10,3,0.0
4140,22.0,7,13,0,0.0
4141,6.0,5,15,2,0.0
4142,42.0,11,9,2,0.0
4143,18.0,7,13,2,0.0
4144,40.0,11,9,3,0.0
4145,34.0,10,10,3,0.0
4146,20.0,7,13,1,0.0
4147,18.0,8,12,5,0.0
4148,34.0,9,11,0,0.0
4149,30.0,9,11,2,0.0
4150,26.0,9,11,4,0.0
4151,30.0,9,11,2,0.0
4152,26.0,8,12,1,0.0
4153,10.0,6,14,3,0.0
4154,30.0,9,11,2,0.0
4155,58.0,14,6,3,0.0
4156,16.0,7,13,3,0.0
4157,38.0,10,10,1,0.0
4158,50.0,12,8,1,0.0
4159,16.0,6,14,0,0.0
4160,28.0,9,11,3,481685.4973958333
4161,34.0,9,11,0,0.0
4162,36.0,10,10,2,0.0
4163,44.0,11,9,1,0.0
4164,40.0,11,9,3,0.0
4165,48.0,12,8,2,0.0
4166,2.0,4,16,1,0.0
4167,8.0,5,15,1,0.0
4168,22.0,8,12,3,0.0
4169,16.0,7,13,3,0.0
4170,2.0,4,16,1,0.0
4171,38.0,11,9,4,0.0
4172,18.0,7,13,2,0.0
4173,40.0,12,8,6,0.0
4174,18.0,7,13,2,0.0
4175,20.0,7,13,1,0.0
4176,20.0,7,13,1,0.0
4177,46.0,12,8,3,0.0
4178,12.0,7,13,5,0.0
4179,40.0,11,9,3,0.0
4180,32.0,10,10,4,0.0
4181,32.0,10,10,4,0.0
4182,24.0,8,12,2,0.0
4183,18.0,7,13,2,0.0
4184,44.0,11,9,1,0.0
4185,40.0,11,9,3,0.0
4186,16.0,6,14,0,0.0
4187,18.0,7,13,2,0.0
4188,28.0,8,12,0,0.0
4189,16.0,7,13,3,0.0
4190,18.0,7,13,2,0.0
4191,10.0,5,15,0,0.0
4192,22.0,8,12,3,3508017920.0
4193,18.0,7,13,2,0.0
4194,14.0,6,14,1,0.0
4195,32.0,10,10,4,0.0
4196,48.0,12,8,2,0.0
4197,20.0,8,12,4,0.0
4198,32.0,9,11,1,0.0
4199,30.0,9,11,2,0.0
4200,44.0,11,9,1,0.0
4201,34.0,10,10,3,0.0
4202,8.0,6,14,4,0.0
4203,18.0,7,13,2,0.0
4204,26.0,8,12,1,0.0
4205,52.0,13,7,3,0.0
4206,36.0,10,10,2,0.0
4207,26.0,8,12,1,0.0
4208,30.0,9,11,2,0.0
4209,50.0,12,8,1,0.0
4210,40.0,11,9,3,0.0
4211,30.0,9,11,2,0.0
4212,22.0,8,12,3,0.0
4213,16.0,7,13,3,0.0
4214,12.0,6,14,2,0.0
4215,44.0,11,9,1,0.0
4216,24.0,8,12,2,0.0
4217,48.0,12,8,2,0.0
4218,42.0,11,9,2,0.0
4219,12.0,6,14,2,0.0
4220,46.0,12,8,3,0.0
4221,24.0,8,12,2,0.0
4222,18.0,7,13,2,0.0
4223,28.0,9,11,3,0.0
4224,30.0,10,10,5,523488832.0
4225,20.0,7,13,1,0.0
4226,16.0,7,13,3,0.0
4227,12.0,6,14,2,0.0
4228,40.0,11,9,3,0.0
4229,44.0,11,9,1,0.0
4230,34.0,10,10,3,0.0
4231,26.0,9,11,4,0.0
4232,28.0,9,11,3,0.0
4233,30.0,10,10,5,0.0
4234,24.0,8,12,2,0.0
4235,28.0,9,11,3,0.0
4236,28.0,9,11,3,0.0
4237,50.0,12,8,1,0.0
4238,30.0,10,10,5,0.0
4239,36.0,10,10,2,0.0
4240,16.0,7,13,3,0.0
4241,38.0,12,8,7,0.0
4242,46.0,12,8,3,0.0
4243,60.0,14,6,2,0.0
4244,24.0,9,11,5,0.0
4245,28.0,10,10,6,0.0
4246,26.0,9,11,4,0.0
4247,20.0,7,13,1,0.0
4248,22.0,9,11,6,0.0
4249,24.0,8,12,2,0.0
4250,20.0,7,13,1,0.0
4251,10.0,6,14,3,0.0
4252,32.0,10,10,4,0.0
4253,26.0,9,11,4,0.0
4254,36.0,10,10,2,0.0
4255,36.0,10,10,2,0.0
4256,26.0,8,12,1,1117016.625
4257,30.0,9,11,2,0.0
4258,30.0,9,11,2,0.0
4259,22.0,8,12,3,0.0
4260,60.0,14,6,2,0.0
4261,30.0,10,10,5,0.0
4262,22.0,8,12,3,0.0
4263,4.0,5,15,3,0.0
4264,52.0,13,7,3,0.0
4265,44.0,11,9,1,0.0
4266,0.0,4,16,2,0.0
4267,20.0,7,13,1,0.0
4268,34.0,10,10,3,0.0
4269,48.0,12,8,2,0.0
4270,44.0,11,9,1,0.0
4271,50.0,12,8,1,0.0
4272,20.0,8,12,4,0.0
4273,22.0,8,12,3,0.0
4274,48.0,12,8,2,0.0
4275,12.0,6,14,2,0.0
4276,54.0,13,7,2,0.0
4277,36.0,10,10,2,0.0
4278,20.0,8,12,4,0.0
4279,24.0,9,11,5,0.0
4280,32.0,10,10,4,0.0
4281,24.0,8,12,2,0.0
4282,30.0,9,11,2,0.0
4283,14.0,7,13,4,0.0
4284,16.0,7,13,3,0.0
4285,18.0,7,13,2,0.0
4286,24.0,8,12,2,0.0
4287,36.0,10,10,2,0.0
4288,28.0,9,11,3,161816.140625
4289,42.0,11,9,2,0.0
4290,10.0,7,13,6,0.0
4291,28.0,9,11,3,0.0
4292,22.0,8,12,3,0.0
4293,48.0,12,8,2,0.0
4294,10.0,6,14,3,0.0
4295,20.0,8,12,4,0.0
4296,36.0,10,10,2,0.0
4297,18.0,8,12,5,0.0
4298,46.0,11,9,0,0.0
4299,24.0,8,12,2,0.0
4300,36.0,10,10,2,0.0
4301,34.0,10,10,3,0.0
4302,34.0,9,11,0,0.0
4303,34.0,9,11,0,0.0
4304,16.0,7,13,3,0.0
4305,24.0,8,12,2,0.0
4306,28.0,9,11,3,0.0
4307,38.0,10,10,1,0.0
4308,42.0,11,9,2,0.0
4309,54.0,13,7,2,0.0
4310,20.0,8,12,4,0.0
4311,8.0,5,15,1,0.0
4312,42.0,11,9,2,0.0
4313,18.0,7,13,2,0.0
4314,8.0,6,14,4,0.0
4315,10.0,6,14,3,0.0
4316,44.0,11,9,1,0.0
4317,18.0,7,13,2,0.0
4318,32.0,9,11,1,0.0
4319,34.0,9,11,0,0.0
4320,34.0,10,10,3,236780.50390625
4321,36.0,10,10,2,0.0
4322,40.0,11,9,3,0.0
4323,44.0,11,9,1,0.0
4324,38.0,10,10,1,0.0
4325,4.0,6,14,6,0.0
4326,22.0,8,12,3,0.0
4327,40.0,11,9,3,0.0
4328,26.0,8,12,1,0.0
4329,6.0,5,15,2,0.0
4330,50.0,12,8,1,0.0
4331,42.0,11,9,2,0.0
4332,34.0,10,10,3,0.0
4333,40.0,10,10,0,0.0
4334,24.0,9,11,5,0.0
4335,18.0,8,12,5,0.0
4336,48.0,12,8,2,0.0
4337,14.0,7,13,4,0.0
4338,36.0,10,10,2,0.0
4339,54.0,14,6,5,0.0
4340,40.0,11,9,3,0.0
4341,56.0,13,7,1,0.0
4342,34.0,10,10,3,0.0
4343,10.0,5,15,0,0.0
4344,50.0,12,8,1,0.0
4345,44.0,11,9,1,0.0
4346,32.0,9,11,1,0.0
4347,36.0,10,10,2,0.0
4348,38.0,11,9,4,0.0
4349,32.0,10,10,4,0.0
4350,16.0,7,13,3,0.0
4351,18.0,8,12,5,0.0
4352,20.0,8,12,4,135501.60416666666
4353,20.0,8,12,4,0.0
4354,0.0,4,16,2,0.0
4355,44.0,12,8,4,0.0
4356,28.0,9,11,3,0.0
4357,22.0,8,12,3,0.0
4358,18.0,7,13,2,0.0
4359,28.0,9,11,3,0.0
4360,42.0,11,9,2,0.0
4361,44.0,11,9,1,0.0
4362,38.0,10,10,1,0.0
4363,30.0,9,11,2,0.0
4364,38.0,10,10,1,0.0
4365,20.0,7,13,1,0.0
4366,40.0,11,9,3,0.0
4367,32.0,10,10,4,0.0
4368,14.0,6,14,1,0.0
4369,56.0,13,7,1,0.0
4370,34.0,10,10,3,0.0
4371,10.0,6,14,3,0.0
4372,26.0,9,11,4,0.0
4373,44.0,11,9,1,0.0
4374,20.0,8,12,4,0.0
4375,44.0,11,9,1,0.0
4376,20.0,8,12,4,0.0
4377,30.0,9,11,2,0.0
4378,8.0,6,14,4,0.0
4379,12.0,7,13,5,0.0
4380,38.0,11,9,4,0.0
4381,32.0,9,11,1,0.0
4382,58.0,14,6,3,0.0
4383,30.0,9,11,2,0.0
4384,28.0,8,12,0,1355647.0
4385,42.0,11,9,2,0.0
4386,20.0,8,12,4,0.0
4387,28.0,8,12,0,0.0
4388,34.0,10,10,3,0.0
4389,30.0,9,11,2,0.0
4390,16.0,7,13,3,0.0
4391,30.0,9,11,2,0.0
4392,48.0,12,8,2,0.0
4393,20.0,7,13,1,0.0
4394,44.0,11,9,1,0.0
4395,32.0,9,11,1,0.0
4396,38.0,10,10,1,0.0
4397,26.0,9,11,4,0.0
4398,18.0,7,13,2,0.0
4399,0.0,4,16,2,0.0
4400,26.0,8,12,1,0.0
4401,44.0,11,9,1,0.0
4402,72.0,16,4,2,0.0
4403,26.0,8,12,1,0.0
4404,30.0,9,11,2,0.0
4405,38.0,11,9,4,0.0
4406,34.0,9,11,0,0.0
4407,10.0,7,13,6,0.0
4408,34.0,10,10,3,0.0
4409,20.0,8,12,4,0.0
4410,14.0,7,13,4,0.0
4411,28.0,8,12,0,0.0
4412,58.0,14,6,3,0.0
4413,40.0,11,9,3,0.0
4414,16.0,7,13,3,0.0
4415,58.0,14,6,3,0.0
4416,18.0,7,13,2,2677321.0
4417,48.0,12,8,2,0.0
4418,42.0,11,9,2,0.0
4419,4.0,5,15,3,0.0
4420,38.0,11,9,4,0.0
4421,44.0,13,7,7,0.0
4422,30.0,9,11,2,0.0
4423,28.0,9,11,3,0.0
4424,18.0,8,12,5,0.0
4425,30.0,9,11,2,0.0
4426,36.0,10,10,2,0.0
4427,4.0,5,15,3,0.0
4428,28.0,9,11,3,0.0
4429,36.0,10,10,2,0.0
4430,12.0,6,14,2,0.0
4431,26.0,8,12,1,0.0
4432,34.0,10,10,3,0.0
4433,44.0,11,9,1,0.0
4434,26.0,8,12,1,0.0
4435,22.0,9,11,6,0.0
4436,34.0,10,10,3,0.0
4437,50.0,12,8,1,0.0
4438,12.0,6,14,2,0.0
4439,20.0,8,12,4,0.0
4440,20.0,7,13,1,0.0
4441,38.0,10,10,1,0.0
4442,50.0,12,8,1,0.0
4443,54.0,13,7,2,0.0
4444,48.0,12,8,2,0.0
4445,20.0,8,12,4,0.0
4446,44.0,12,8,4,0.0
4447,30.0,9,11,2,0.0
4448,32.0,9,11,1,1840219904.0
4449,48.0,12,8,2,0.0
4450,28.0,8,12,0,0.0
4451,22.0,8,12,3,0.0
4452,42.0,11,9,2,0.0
4453,70.0,16,4,3,0.0
4454,34.0,10,10,3,0.0
4455,30.0,10,10,5,0.0
4456,32.0,10,10,4,0.0
4457,24.0,8,12,2,0.0
4458,48.0,12,8,2,0.0
4459,6.0,5,15,2,0.0
4460,46.0,12,8,3,0.0
4461,30.0,9,11,2,0.0
4462,32.0,9,11,1,0.0
4463,30.0,9,11,2,0.0
4464,40.0,10,10,0,0.0
4465,30.0,9,11,2,0.0
4466,4.0,5,15,3,0.0
4467,10.0,6,14,3,0.0
4468,54.0,13,7,2,0.0
4469,24.0,8,12,2,0.0
4470,38.0,11,9,4,0.0
4471,40.0,11,9,3,0.0
4472,20.0,8,12,4,0.0
4473,32.0,9,11,1,0.0
4474,30.0,9,11,2,0.0
4475,58.0,13,7,0,0.0
4476,44.0,12,8,4,0.0
4477,32.0,10,10,4,0.0
4478,-2.0,4,16,3,0.0
4479,38.0,10,10,1,0.0
4480,22.0,7,13,0,94429.138671875
4481,20.0,7,13,1,0.0
4482,22.0,8,12,3,0.0
4483,46.0,11,9,0,0.0
4484,46.0,12,8,3,0.0
4485,32.0,9,11,1,0.0
4486,44.0,11,9,1,0.0
4487,24.0,8,12,2,0.0
4488,44.0,11,9,1,0.0
4489,24.0,8,12,2,0.0
4490,56.0,13,7,1,0.0
4491,22.0,8,12,3,0.0
4492,30.0,9,11,2,0.0
4493,68.0,16,4,4,0.0
4494,26.0,8,12,1,0.0
4495,4.0,5,15,3,0.0
4496,-20.0,1,19,3,0.0
4497,56.0,13,7,1,0.0
4498,20.0,7,13,1,0.0
4499,8.0,6,14,4,0.0
4500,46.0,12,8,3,0.0
4501,26.0,9,11,4,0.0
4502,18.0,8,12,5,0.0
4503,30.0,9,11,2,0.0
4504,20.0,7,13,1,0.0
4505,24.0,8,12,2,0.0
4506,48.0,12,8,2,0.0
4507,40.0,11,9,3,0.0
4508,26.0,9,11,4,0.0
4509,34.0,10,10,3,0.0
4510,12.0,7,13,5,0.0
4511,38.0,10,10,1,0.0
4512,22.0,7,13,0,96099.140625
4513,38.0,10,10,1,0.0
4514,36.0,11,9,5,0.0
4515,34.0,9,11,0,0.0
4516,18.0,7,13,2,0.0
4517,48.0,13,7,5,0.0
4518,32.0,9,11,1,0.0
4519,28.0,9,11,3,0.0
4520,26.0,9,11,4,0.0
4521,48.0,12,8,2,0.0
4522,26.0,9,11,4,0.0
4523,38.0,11,9,4,0.0
4524,8.0,6,14,4,0.0
4525,32.0,9,11,1,0.0
4526,22.0,7,13,0,0.0
4527,14.0,6,14,1,0.0
4528,22.0,8,12,3,0.0
4529,32.0,9,11,1,0.0
4530,34.0,10,10,3,0.0
4531,18.0,7,13,2,0.0
4532,18.0,7,13,2,0.0
4533,42.0,12,8,5,0.0
4534,38.0,11,9,4,0.0
4535,18.0,7,13,2,0.0
4536,26.0,8,12,1,0.0
4537,26.0,9,11,4,0.0
4538,28.0,9,11,3,0.0
4539,34.0,10,10,3,0.0
4540,50.0,12,8,1,0.0
4541,64.0,15,5,3,0.0
4542,36.0,10,10,2,0.0
4543,10.0,6,14,3,0.0
4544,30.0,9,11,2,19189200.0
4545,18.0,7,13,2,0.0
4546,26.0,8,12,1,0.0
4547,48.0,12,8,2,0.0
4548,26.0,8,12,1,0.0
4549,46.0,13,7,6,0.0
4550,36.0,10,10,2,0.0
4551,24.0,8,12,2,0.0
4552,26.0,8,12,1,0.0
4553,48.0,12,8,2,0.0
4554,44.0,12,8,4,0.0
4555,38.0,10,10,1,0.0
4556,4.0,6,14,6,0.0
4557,48.0,13,7,5,0.0
4558,28.0,10,10,6,0.0
4559,20.0,8,12,4,0.0
4560,38.0,10,10,1,0.0
4561,20.0,8,12,4,0.0
4562,10.0,6,14,3,0.0
4563,22.0,7,13,0,0.0
4564,14.0,7,13,4,0.0
4565,30.0,9,11,2,0.0
4566,4.0,5,15,3,0.0
4567,30.0,9,11,2,0.0
4568,34.0,10,10,3,0.0
4569,0.0,4,16,2,0.0
4570,38.0,10,10,1,0.0
4571,48.0,12,8,2,0.0
4572,8.0,6,14,4,0.0
4573,20.0,7,13,1,0.0
4574,38.0,10,10,1,0.0
4575,26.0,9,11,4,0.0
4576,62.0,14,6,1,9566766.0
4577,18.0,7,13,2,0.0
4578,36.0,10,10,2,0.0
4579,12.0,8,12,8,0.0
4580,32.0,11,9,7,0.0
4581,56.0,14,6,4,0.0
4582,14.0,6,14,1,0.0
4583,20.0,8,12,4,0.0
4584,24.0,8,12,2,0.0
4585,42.0,11,9,2,0.0
4586,48.0,12,8,2,0.0
4587,20.0,7,13,1,0.0
4588,20.0,8,12,4,0.0
4589,20.0,7,13,1,0.0
4590,36.0,10,10,2,0.0
4591,34.0,10,10,3,0.0
4592,34.0,10,10,3,0.0
4593,36.0,10,10,2,0.0
4594,40.0,11,9,3,0.0
4595,46.0,12,8,3,0.0
4596,38.0,11,9,4,0.0
4597,58.0,14,6,3,0.0
4598,20.0,7,13,1,0.0
4599,24.0,8,12,2,0.0
4600,34.0,10,10,3,0.0
4601,28.0,9,11,3,0.0
4602,50.0,12,8,1,0.0
4603,32.0,9,11,1,0.0
4604,34.0,10,10,3,0.0
4605,42.0,12,8,5,0.0
4606,30.0,9,11,2,0.0
4607,52.0,13,7,3,0.0
4608,46.0,12,8,3,1818980.2291666667
4609,20.0,8,12,4,0.0
4610,18.0,8,12,5,0.0
4611,40.0,10,10,0,0.0
4612,40.0,11,9,3,0.0
4613,20.0,7,13,1,0.0
4614,16.0,7,13,3,0.0
4615,20.0,7,13,1,0.0
4616,22.0,8,12,3,0.0
4617,28.0,9,11,3,0.0
4618,38.0,10,10,1,0.0
4619,22.0,8,12,3,0.0
4620,20.0,9,11,7,0.0
4621,26.0,8,12,1,0.0
4622,54.0,13,7,2,0.0
4623,32.0,10,10,4,0.0
4624,26.0,9,11,4,0.0
4625,34.0,9,11,0,0.0
4626,20.0,8,12,4,0.0
4627,10.0,5,15,0,0.0
4628,40.0,10,10,0,0.0
4629,38.0,11,9,4,0.0
4630,26.0,9,11,4,0.0
4631,42.0,12,8,5,0.0
4632,44.0,11,9,1,0.0
4633,60.0,14,6,2,0.0
4634,30.0,9,11,2,0.0
4635,30.0,9,11,2,0.0
4636,16.0,7,13,3,0.0
4637,36.0,10,10,2,0.0
4638,10.0,6,14,3,0.0
4639,32.0,9,11,1,0.0
4640,54.0,13,7,2,14922496000.0
4641,30.0,9,11,2,0.0
4642,8.0,5,15,1,0.0
4643,42.0,11,9,2,0.0
4644,26.0,10,10,7,0.0
4645,38.0,11,9,4,0.0
4646,34.0,9,11,0,0.0
4647,28.0,8,12,0,0.0
4648,12.0,6,14,2,0.0
4649,24.0,8,12,2,0.0
4650,14.0,7,13,4,0.0
4651,0.0,4,16,2,0.0
4652,16.0,7,13,3,0.0
4653,2.0,5,15,4,0.0
4654,24.0,8,12,2,0.0
4655,30.0,9,11,2,0.0
4656,28.0,9,11,3,0.0
4657,24.0,8,12,2,0.0
4658,28.0,9,11,3,0.0
4659,24.0,9,11,5,0.0
4660,22.0,8,12,3,0.0
4661,20.0,8,12,4,0.0
4662,12.0,6,14,2,0.0
4663,44.0,12,8,4,0.0
4664,8.0,5,15,1,0.0
4665,16.0,8,12,6,0.0
4666,24.0,8,12,2,0.0
4667,16.0,7,13,3,0.0
4668,10.0,6,14,3,0.0
4669,22.0,8,12,3,0.0
4670,20.0,8,12,4,0.0
4671,30.0,9,11,2,0.0
4672,30.0,10,10,5,232813.58072916666
4673,42.0,12,8,5,0.0
4674,26.0,9,11,4,0.0
4675,30.0,10,10,5,0.0
4676,38.0,10,10,1,0.0
4677,34.0,10,10,3,0.0
4678,44.0,12,8,4,0.0
4679,26.0,9,11,4,0.0
4680,38.0,10,10,1,0.0
4681,12.0,6,14,2,0.0
4682,18.0,7,13,2,0.0
4683,42.0,11,9,2,0.0
4684,20.0,8,12,4,0.0
4685,32.0,10,10,4,0.0
4686,44.0,12,8,4,0.0
4687,20.0,7,13,1,0.0
4688,36.0,10,10,2,0.0
4689,30.0,9,11,2,0.0
4690,30.0,9,11,2,0.0
4691,22.0,9,11,6,0.0
4692,30.0,10,10,5,0.0
4693,4.0,5,15,3,0.0
4694,50.0,13,7,4,0.0
4695,58.0,14,6,3,0.0
4696,44.0,11,9,1,0.0
4697,48.0,12,8,2,0.0
4698,32.0,9,11,1,0.0
4699,12.0,6,14,2,0.0
4700,30.0,10,10,5,0.0
4701,36.0,10,10,2,0.0
4702,36.0,10,10,2,0.0
4703,36.0,11,9,5,0.0
4704,34.0,10,10,3,236080976.0
4705,46.0,12,8,3,0.0
4706,20.0,7,13,1,0.0
4707,28.0,10,10,6,0.0
4708,26.0,8,12,1,0.0
4709,24.0,9,11,5,0.0
4710,30.0,9,11,2,0.0
4711,28.0,8,12,0,0.0
4712,20.0,7,13,1,0.0
4713,14.0,7,13,4,0.0
4714,36.0,10,10,2,0.0
4715,36.0,11,9,5,0.0
4716,40.0,11,9,3,0.0
4717,24.0,8,12,2,0.0
4718,26.0,9,11,4,0.0
4719,40.0,11,9,3,0.0
4720,38.0,11,9,4,0.0
4721,38.0,10,10,1,0.0
4722,42.0,11,9,2,0.0
4723,24.0,8,12,2,0.0
4724,32.0,10,10,4,0.0
4725,34.0,9,11,0,0.0
4726,36.0,10,10,2,0.0
4727,40.0,12,8,6,0.0
4728,22.0,9,11,6,0.0
4729,30.0,9,11,2,0.0
4730,20.0,8,12,4,0.0
4731,40.0,11,9,3,0.0
