Episode,AverageReward,Hits,FalsePositives,Repeats
3096,-0.10000000149011612,0,0,0
3097,-0.15500000212341547,0,1,0
3098,-0.05000000074505806,0,0,0
3099,2.5,1,0,0
3100,0.0,0,0,0
3101,-0.004999999888241291,0,0,0
3102,-0.004999999888241291,0,0,0
3103,0.0,0,0,0
3104,-1.510000024922192,0,1,14
3105,-0.004999999888241291,0,0,0
3106,-0.05000000074505806,0,1,0
3107,-0.05000000074505806,0,0,0
3108,-0.05000000074505806,0,1,0
3109,-0.15000000223517418,0,1,1
3110,-0.004999999888241291,0,0,0
3111,-0.05000000074505806,0,0,0
3112,-0.05500000063329935,0,0,0
3113,-0.05000000074505806,0,1,0
3114,-0.004999999888241291,0,0,0
3115,-0.05000000074505806,0,0,0
3116,0.0,0,0,0
3117,-0.07000000029802322,0,0,0
3118,-0.004999999888241291,0,0,0
3119,-0.06500000040978193,0,1,0
3120,-0.009999999776482582,0,0,0
3121,-0.004999999888241291,0,0,0
3122,-0.004999999888241291,0,0,0
3123,-0.15000000223517418,0,1,0
3124,-0.05000000074505806,0,1,0
3125,-0.05000000074505806,0,1,0
3126,-0.8050000118091702,0,2,6
3127,-0.05000000074505806,0,1,0
3128,-0.004999999888241291,0,0,0
3129,0.0,0,0,0
3130,0.0,0,0,0
3131,-1.750000026077032,0,3,15
3132,-0.5000000074505806,0,1,4
3133,-0.004999999888241291,0,0,0
3134,-0.09999999776482582,0,0,0
3135,-0.1999999973922968,0,1,0
3136,-0.1499999975785613,0,0,0
3137,-1.0500000165775418,0,2,8
3138,-0.1999999973922968,0,0,0
3139,-0.08999999798834324,0,0,0
3140,-0.004999999888241291,0,0,0
3141,-0.7000000104308128,0,1,6
3142,-1.8550000274553895,0,1,18
3143,0.0,0,0,0
3144,-0.1099999975413084,0,0,0
3145,-0.004999999888241291,0,0,0
3146,2.399999998509884,1,0,1
3147,0.0,0,0,0
3148,-0.800000011920929,0,1,7
3149,-0.014999999664723873,0,0,0
3150,-0.05000000074505806,0,0,0
3151,-0.05500000063329935,0,1,0
3152,-0.05000000074505806,0,1,0
3153,-0.16000000201165676,0,1,1
3154,-0.10500000044703484,0,1,0
3155,0.0,0,0,0
3156,-0.1550000011920929,0,2,0
3157,-0.05000000074505806,0,0,0
3158,-0.05500000063329935,0,0,0
3159,2.5,1,0,0
3160,-0.05000000074505806,0,0,0
3161,-0.16000000201165676,0,1,1
3162,-0.009999999776482582,0,0,0
3163,-0.05500000063329935,0,0,0
3164,-0.05000000074505806,0,0,0
3165,-0.20500000286847353,0,2,1
3166,-0.004999999888241291,0,0,0
3167,-0.20000000298023224,0,1,1
3168,-0.004999999888241291,0,0,0
3169,0.0,0,0,0
3170,0.0,0,0,0
3171,-0.10000000149011612,0,2,0
3172,-0.15000000223517418,0,1,0
3173,-0.009999999776482582,0,0,0
3174,-0.009999999776482582,0,0,0
3175,-0.05000000074505806,0,1,0
3176,2.4900000002235174,1,0,0
3177,0.0,0,0,0
3178,-0.004999999888241291,0,0,0
3179,-0.004999999888241291,0,0,0
3180,-0.05500000063329935,0,1,0
3181,-0.05000000074505806,0,0,0
3182,-0.10000000149011612,0,1,0
3183,-1.265000021085143,0,3,9
3184,-0.10000000149011612,0,0,0
3185,-0.05500000063329935,0,0,0
3186,-0.5600000079721212,0,1,4
3187,-0.10000000149011612,0,1,0
3188,-0.10000000149011612,0,1,0
3189,0.0,0,0,0
3190,-0.05000000074505806,0,0,0
3191,0.0,0,0,0
3192,-0.05500000063329935,0,0,0
3193,-0.05500000063329935,0,0,0
3194,-0.05000000074505806,0,0,0
3195,0.0,0,0,0
3196,-0.004999999888241291,0,0,0
3197,-0.850000012665987,0,2,7
3198,-0.05500000063329935,0,0,0
3199,-0.009999999776482582,0,0,0
3200,-0.004999999888241291,0,0,0
3201,0.0,0,0,0
3202,-1.8550000302493572,0,1,18
3203,-0.004999999888241291,0,0,0
3204,0.0,0,0,0
3205,-0.009999999776482582,0,0,0
3206,-1.8000000268220901,0,1,17
3207,-0.05000000074505806,0,1,0
3208,0.6999999731779099,1,0,18
3209,-2.5500000528991222,0,3,23
3210,-2.0050000362098217,0,2,19
3211,-1.9500000290572643,0,1,19
3212,-1.8050000267103314,0,3,16
3213,3.1950000701472163,2,0,18
3214,-1.9500000290572643,0,1,19
3215,-1.9050000319257379,0,2,18
3216,-1.8500000275671482,0,1,18
3217,-1.9550000317394733,0,1,19
3218,-1.9000000320374966,0,2,18
3219,-1.9000000320374966,0,1,18
3220,0.799999974668026,1,1,16
3221,0.5499999672174454,1,0,19
3222,-0.05000000074505806,0,1,0
3223,-1.9500000290572643,0,1,19
3224,-1.6550000282004476,0,3,13
3225,-2.2000000439584255,0,2,20
3226,-0.15000000223517418,0,2,0
3227,-0.009999999776482582,0,0,0
3228,-0.004999999888241291,0,0,0
3229,2.349999997764826,1,0,1
3230,0.0,0,0,0
3231,-0.10000000149011612,0,1,0
3232,-1.9000000283122063,0,1,18
3233,-0.05000000074505806,0,1,0
3234,0.0,0,0,0
3235,-0.004999999888241291,0,0,0
3236,-0.004999999888241291,0,0,0
3237,0.0,0,0,0
3238,-0.10000000149011612,0,1,0
3239,-0.15000000223517418,0,1,0
3240,-0.004999999888241291,0,0,0
3241,0.0,0,0,0
3242,-0.15000000223517418,0,1,0
3243,-0.009999999776482582,0,0,0
3244,0.0,0,0,0
3245,-0.05000000074505806,0,1,0
3246,0.0,0,0,0
3247,-0.07000000029802322,0,0,0
3248,-0.004999999888241291,0,0,0
3249,-0.05000000074505806,0,1,0
3250,0.0,0,0,0
3251,-0.1100000012665987,0,2,0
3252,-0.004999999888241291,0,0,0
3253,-0.06000000052154064,0,0,0
3254,0.0,0,0,0
3255,2.4900000002235174,1,0,0
3256,0.0,0,0,0
3257,-0.05500000063329935,0,0,0
3258,-1.455000021494925,0,1,13
3259,0.0,0,0,0
3260,-0.009999999776482582,0,0,0
3261,-0.10000000149011612,0,1,0
3262,-0.05000000074505806,0,0,0
3263,-0.004999999888241291,0,0,0
3264,-0.05500000063329935,0,1,0
3265,-0.05000000074505806,0,1,0
3266,0.0,0,0,0
3267,-0.10000000149011612,0,2,0
3268,-0.10500000137835741,0,1,0
3269,-0.05000000074505806,0,1,0
3270,-0.10000000149011612,0,1,0
3271,-0.05000000074505806,0,1,0
3272,0.0,0,0,0
3273,0.0,0,0,0
3274,-0.06000000052154064,0,1,0
3275,-0.1100000012665987,0,1,0
3276,-0.004999999888241291,0,0,0
3277,2.4449999993667006,1,0,0
3278,-0.05500000063329935,0,1,0
3279,0.0,0,0,0
3280,-0.05500000063329935,0,1,0
3281,0.0,0,0,0
3282,-0.05000000074505806,0,1,0
3283,-0.004999999888241291,0,0,0
3284,0.0,0,0,0
3285,-0.05000000074505806,0,1,0
3286,-0.10000000149011612,0,0,0
3287,-0.05500000063329935,0,1,0
3288,-0.1100000012665987,0,1,0
3289,0.0,0,0,0
3290,-0.05999999959021807,0,0,0
3291,-0.05000000074505806,0,1,0
3292,0.0,0,0,0
3293,-0.004999999888241291,0,0,0
3294,-0.15000000223517418,0,2,0
3295,-0.10000000149011612,0,1,0
3296,-0.004999999888241291,0,0,0
3297,-0.10500000137835741,0,1,0
3298,-0.10000000149011612,0,1,0
3299,0.0,0,0,0
3300,-0.004999999888241291,0,0,0
3301,-0.10000000149011612,0,1,0
3302,-0.10000000149011612,0,2,0
3303,-0.10000000149011612,0,2,0
3304,0.0,0,0,0
3305,-0.05000000074505806,0,0,0
3306,-0.004999999888241291,0,0,0
3307,2.449999999254942,1,0,0
3308,-0.10000000149011612,0,0,0
3309,0.0,0,0,0
3310,2.3449999978765845,1,0,1
3311,-0.004999999888241291,0,0,0
3312,-0.15000000223517418,0,1,0
3313,-0.004999999888241291,0,0,0
3314,-0.004999999888241291,0,0,0
3315,-0.10000000149011612,0,1,0
3316,-0.15000000223517418,0,1,0
3317,-0.004999999888241291,0,0,0
3318,0.0,0,0,0
3319,0.0,0,0,0
3320,-0.05000000074505806,0,1,0
3321,-0.05000000074505806,0,0,0
3322,-0.10500000137835741,0,1,0
3323,-0.004999999888241291,0,0,0
3324,-0.05500000063329935,0,1,0
3325,-0.05000000074505806,0,1,0
3326,-0.05000000074505806,0,1,0
3327,-0.004999999888241291,0,0,0
3328,0.0,0,0,0
3329,-0.10000000149011612,0,1,0
3330,-0.004999999888241291,0,0,0
3331,-0.009999999776482582,0,0,0
3332,-0.05000000074505806,0,0,0
3333,-0.05500000063329935,0,0,0
3334,-0.05500000063329935,0,0,0
3335,-0.004999999888241291,0,0,0
3336,2.3899999987334013,1,0,0
3337,0.0,0,0,0
3338,-0.05500000063329935,0,0,0
3339,0.0,0,0,0
3340,-0.05500000063329935,0,0,0
3341,0.0,0,0,0
3342,-0.05000000074505806,0,1,0
3343,-0.004999999888241291,0,0,0
3344,-0.06000000052154064,0,1,0
3345,0.0,0,0,0
3346,-0.004999999888241291,0,0,0
3347,-0.004999999888241291,0,0,0
3348,-0.15000000223517418,0,2,0
3349,0.0,0,0,0
3350,-0.10000000149011612,0,1,0
3351,-0.20000000298023224,0,2,0
3352,0.0,0,0,0
3353,-0.05999999959021807,0,1,0
3354,-0.10000000149011612,0,1,0
3355,-0.004999999888241291,0,0,0
3356,0.0,0,0,0
3357,-0.05000000074505806,0,1,0
3358,2.5,1,0,0
3359,-0.05000000074505806,0,1,0
3360,0.0,0,0,0
3361,0.0,0,0,0
3362,0.0,0,0,0
3363,-0.004999999888241291,0,0,0
3364,-0.05500000063329935,0,0,0
3365,-0.10000000149011612,0,0,0
3366,0.0,0,0,0
3367,0.0,0,0,0
3368,2.5,1,0,0
3369,-0.05000000074505806,0,1,0
3370,-0.10000000149011612,0,1,0
3371,0.0,0,0,0
3372,2.4449999993667006,1,0,0
3373,2.494999885559082,1,0,0
3374,-0.05000000074505806,0,0,0
3375,-0.10000000149011612,0,0,0
3376,-0.8550000125542283,0,1,7
3377,0.0,0,0,0
3378,-0.06000000052154064,0,0,0
3379,-0.05000000074505806,0,1,0
3380,-0.10000000149011612,0,1,0
3381,-0.15000000223517418,0,1,0
3382,-0.6500000096857548,0,1,5
3383,4.894999998621643,2,0,1
3384,-0.11500000115483999,0,1,0
3385,-0.014999999664723873,0,0,0
3386,-0.1100000012665987,0,0,0
3387,-0.05000000074505806,0,0,0
3388,1.2399999788030982,1,0,12
3389,-0.45000000670552254,0,3,2
3390,-0.05500000063329935,0,1,0
3391,-0.05500000063329935,0,1,0
3392,-0.10500000137835741,0,0,0
3393,-0.05000000074505806,0,0,0
3394,-0.05000000074505806,0,1,0
3395,-0.05500000063329935,0,1,0
3396,0.0,0,0,0
3397,-0.05000000074505806,0,1,0
3398,-0.05000000074505806,0,0,0
3399,-1.2000000178813934,0,1,11
3400,0.0,0,0,0
3401,-0.8050000118091702,0,2,6
3402,-0.5100000072270632,0,2,3
3403,-0.004999999888241291,0,0,0
3404,-0.05500000063329935,0,1,0
3405,-0.004999999888241291,0,0,0
3406,-0.30000000447034836,0,3,1
3407,-0.9050000160932541,0,1,8
3408,-0.05500000063329935,0,1,0
3409,-0.05500000063329935,0,1,0
3410,-0.05500000063329935,0,1,0
3411,-0.05000000074505806,0,0,0
3412,-0.05500000063329935,0,1,0
3413,-0.10000000149011612,0,0,0
3414,0.0,0,0,0
3415,-0.05500000063329935,0,0,0
3416,-0.05000000074505806,0,0,0
3417,-0.15500000212341547,0,2,0
3418,-0.004999999888241291,0,0,0
3419,-0.10500000137835741,0,0,0
3420,0.0,0,0,0
3421,-0.004999999888241291,0,0,0
3422,-0.05500000063329935,0,1,0
3423,-0.06000000052154064,0,0,0
3424,-0.06000000052154064,0,1,0
3425,-0.05000000074505806,0,1,0
3426,-0.05500000063329935,0,1,0
3427,2.349999997764826,1,1,0
3428,-0.05000000074505806,0,0,0
3429,-0.05500000063329935,0,0,0
3430,-0.004999999888241291,0,0,0
3431,0.0,0,0,0
3432,-0.004999999888241291,0,0,0
3433,-0.05500000063329935,0,0,0
3434,0.0,0,0,0
3435,-0.05000000074505806,0,0,0
3436,-0.05000000074505806,0,1,0
3437,0.799999974668026,1,1,15
3438,0.0,0,0,0
3439,0.0,0,0,0
3440,0.0,0,0,0
3441,0.0,0,0,0
3442,-0.15000000223517418,0,1,1
3443,-0.05000000074505806,0,0,0
3444,-0.20000000298023224,0,1,1
3445,-0.05500000063329935,0,1,0
3446,0.0,0,0,0
3447,-0.15500000212341547,0,1,1
3448,-0.004999999888241291,0,0,0
3449,2.5,1,0,0
3450,-0.05000000074505806,0,1,0
3451,-0.05500000063329935,0,1,0
3452,-0.15000000223517418,0,1,1
3453,0.0,0,0,0
3454,-0.10500000137835741,0,0,0
3455,-0.10000000149011612,0,0,0
3456,0.0,0,0,0
3457,-0.004999999888241291,0,0,0
3458,-0.10000000149011612,0,0,0
3459,-0.06000000052154064,0,0,0
3460,2.5,1,0,0
3461,2.399999998509884,1,0,0
3462,0.0,0,0,0
3463,-0.20000000298023224,0,2,0
3464,0.0,0,0,0
3465,0.0,0,0,0
3466,-0.45000000670552254,0,1,3
3467,0.0,0,0,0
3468,-0.10500000137835741,0,1,0
3469,-0.05500000063329935,0,1,0
3470,0.0,0,0,0
3471,-0.004999999888241291,0,0,0
3472,0.0,0,0,0
3473,0.0,0,0,0
3474,-0.10000000149011612,0,2,0
3475,-0.009999999776482582,0,0,0
3476,-0.009999999776482582,0,0,0
3477,-0.05500000063329935,0,0,0
3478,0.0,0,0,0
3479,0.0,0,0,0
3480,0.0,0,0,0
3481,-0.05000000074505806,0,1,0
3482,-0.06000000052154064,0,1,0
3483,-0.004999999888241291,0,0,0
3484,-0.15500000212341547,0,1,0
3485,2.4950000001117587,1,0,0
3486,-0.1100000012665987,0,0,0
3487,-0.45500000659376383,0,1,3
3488,0.0,0,0,0
3489,-0.05500000063329935,0,1,0
3490,-0.05000000074505806,0,1,0
3491,-0.05000000074505806,0,0,0
3492,0.0,0,0,0
3493,-0.2500000037252903,0,2,1
3494,-0.20000000298023224,0,1,0
3495,0.0,0,0,0
3496,-0.004999999888241291,0,0,0
3497,-0.05000000074505806,0,1,0
3498,-0.004999999888241291,0,0,0
3499,2.3949999986216426,1,0,1
3500,0.0,0,0,0
3501,-0.11000000033527613,0,1,0
3502,0.0,0,0,0
3503,-0.004999999888241291,0,0,0
3504,-0.2500000037252903,0,1,2
3505,-0.05000000074505806,0,1,0
3506,2.5,1,0,0
3507,-0.20500000286847353,0,1,1
3508,-0.5500000081956387,0,2,3
3509,-0.06000000052154064,0,1,0
3510,-0.10500000137835741,0,1,0
3511,0.0,0,0,0
3512,-0.004999999888241291,0,0,0
3513,0.0,0,0,0
3514,-0.05500000063329935,0,0,0
3515,0.0,0,0,0
3516,-0.30000000447034836,0,1,2
3517,-1.350000023841858,0,2,11
3518,-0.05000000074505806,0,1,0
3519,-0.10500000137835741,0,1,0
3520,-0.05500000063329935,0,1,0
3521,0.0,0,0,0
3522,-0.05500000063329935,0,0,0
3523,-1.9500000327825546,0,2,18
3524,2.4950000001117587,1,0,0
3525,-0.05000000074505806,0,0,0
3526,-0.40500000584870577,0,1,3
3527,-0.20000000298023224,0,2,1
3528,-1.9500000290572643,0,1,19
3529,0.6999999731779099,1,1,17
3530,-0.600000012665987,0,4,3
3531,-0.10500000137835741,0,1,0
3532,-0.09999999776482582,0,0,0
3533,-0.1399999987334013,0,0,0
3534,-0.10499999765306711,0,0,0
3535,-0.09999999776482582,0,0,0
3536,-0.14499999769032001,0,1,0
3537,-0.19499999843537807,0,1,0
3538,-0.1449999986216426,0,0,0
3539,-0.14999999850988388,0,1,0
3540,-0.1449999986216426,0,0,0
3541,-0.5450000120326877,0,2,3
3542,-0.10499999765306711,0,0,0
3543,-2.1850000768899918,0,2,20
3544,-0.1499999975785613,0,1,0
3545,-1.300000044517219,0,1,11
3546,-2.0450000762939453,0,1,19
3547,-2.0500000789761543,0,1,19
3548,-2.0900000780820847,0,1,19
3549,-1.855000070296228,0,1,17
3550,0.6899998150765896,1,0,17
3551,-2.0450000762939453,0,1,19
3552,-2.0950000807642937,0,2,19
3553,-0.1999999973922968,0,1,0
3554,-0.14999999850988388,0,1,0
3555,-0.10499999765306711,0,0,0
3556,-0.09999999776482582,0,0,0
3557,-0.18999999947845936,0,1,0
3558,-0.1949999975040555,0,1,0
3559,-0.09999999776482582,0,0,0
3560,-0.09999999776482582,0,0,0
3561,-0.1549999974668026,0,0,0
3562,-0.1399999987334013,0,1,0
3563,2.400000002235174,1,0,0
3564,-0.09999999776482582,0,0,0
3565,-0.1449999986216426,0,1,0
3566,-0.09999999776482582,0,0,0
3567,-0.1449999986216426,0,0,0
3568,-0.1449999986216426,0,0,0
3569,-0.1449999986216426,0,0,0
3570,-0.14999999850988388,0,0,0
3571,-0.09499999787658453,0,0,0
3572,-0.6400000154972076,0,2,4
3573,-0.18999999947845936,0,1,0
3574,-0.19499999843537807,0,2,0
3575,2.394999887794256,1,0,0
3576,-0.1449999986216426,0,0,0
3577,-0.10499999765306711,0,0,0
3578,-2.0400000708177686,0,2,18
3579,-0.1449999986216426,0,1,0
3580,-1.2000000178813934,0,1,11
3581,1.5899999802932143,1,0,8
3582,0.0,0,0,0
3583,-0.05000000074505806,0,1,0
3584,0.0,0,0,0
3585,2.0949999941512942,1,1,3
3586,-0.05500000063329935,0,1,0
3587,-0.05000000074505806,0,1,0
3588,-0.05500000063329935,0,1,0
3589,2.4950000001117587,1,0,0
3590,2.0499999932944775,1,0,4
3591,0.0,0,0,0
3592,-1.9100000346079469,0,1,18
3593,-1.9550000317394733,0,1,19
3594,-1.8050000267103314,0,2,17
3595,-1.8550000274553895,0,1,18
3596,-1.9500000290572643,0,1,19
3597,-1.9500000290572643,0,1,19
3598,-1.750000026077032,0,3,15
3599,-1.8550000274553895,0,1,18
3600,0.6949999732896686,1,0,18
3601,-1.8550000274553895,0,1,18
3602,-1.8550000274553895,0,1,18
3603,-1.9000000320374966,0,2,18
3604,0.7899999693036079,1,0,17
3605,0.6999999731779099,1,0,18
3606,-0.05000000074505806,0,1,0
3607,-0.7500000111758709,0,2,6
3608,0.0,0,0,0
3609,-0.20000000298023224,0,1,1
3610,-3.3500000573694706,0,2,32
3611,-0.4999999515712261,1,1,29
3612,0.5999999716877937,1,0,19
3613,0.5999999716877937,1,0,19
3614,-1.9500000290572643,0,1,19
3615,0.5999999642372131,1,2,17
3616,-1.8500000275671482,0,2,17
3617,-1.9500000290572643,0,1,19
3618,0.5999999716877937,1,0,19
3619,-1.9050000319257379,0,2,18
3620,-1.8550000302493572,0,1,18
3621,-1.9000000320374966,0,1,18
3622,-1.1500000208616257,0,2,10
3623,0.0,0,0,0
3624,0.0,0,0,0
3625,2.5,1,0,0
3626,0.0,0,0,0
3627,-0.004999999888241291,0,0,0
3628,0.8949999772012234,1,2,13
3629,-1.9050000319257379,0,1,18
3630,0.0,0,0,0
3631,-0.004999999888241291,0,0,0
3632,-1.9500000290572643,0,1,19
3633,-1.9500000290572643,0,1,19
3634,-2.5500000528991222,0,3,23
3635,-1.8600000301375985,0,1,18
3636,-1.9500000290572643,0,1,19
3637,-1.8550000302493572,0,1,18
3638,-2.0000000335276127,0,2,19
3639,0.6449999688193202,1,0,18
3640,0.5999999716877937,1,0,19
3641,-1.8550000311806798,0,3,16
3642,-1.8550000302493572,0,2,17
3643,-1.8500000275671482,0,1,18
3644,-1.8500000275671482,0,2,17
3645,-1.1000000201165676,0,3,9
3646,0.0,0,0,0
3647,-1.8000000268220901,0,1,17
3648,-1.9000000320374966,0,2,17
3649,-1.8550000302493572,0,2,17
3650,-1.6600000243633986,0,1,16
3651,0.7499999701976776,1,0,17
3652,-0.05000000074505806,0,1,0
3653,-0.009999999776482582,0,0,0
3654,-0.10000000149011612,0,1,0
3655,-0.05000000074505806,0,0,0
3656,-0.05000000074505806,0,1,0
3657,-0.004999999888241291,0,0,0
3658,-0.004999999888241291,0,0,0
3659,-0.05000000074505806,0,1,0
3660,-0.004999999888241291,0,0,0
3661,0.0,0,0,0
3662,0.0,0,0,0
3663,0.0,0,0,0
3664,-1.4050000309944153,0,2,12
3665,-0.7550000110641122,0,1,6
3666,-1.9000000320374966,0,2,18
3667,-1.9000000320374966,0,2,18
3668,0.6949999732896686,1,0,18
3669,-1.7600000286474824,0,2,16
3670,-1.5000000223517418,0,1,14
3671,-0.20500000286847353,0,1,1
3672,-0.05000000074505806,0,0,0
3673,-1.8000000268220901,0,1,17
3674,0.0,0,0,0
3675,-0.05500000063329935,0,1,0
3676,0.0,0,0,0
3677,-0.05500000063329935,0,0,0
3678,4.2000000812113285,2,0,7
3679,-1.700000025331974,0,1,16
3680,-0.05000000074505806,0,1,0
3681,-0.004999999888241291,0,0,0
3682,-0.004999999888241291,0,0,0
3683,-1.8000000268220901,0,1,17
3684,-1.7000000327825546,0,2,15
3685,-0.004999999888241291,0,0,0
3686,-0.05000000074505806,0,1,0
3687,-0.004999999888241291,0,0,0
3688,3.5999999791383743,2,0,13
3689,-0.10000000149011612,0,2,0
3690,0.0,0,0,0
3691,-0.7100000102072954,0,1,6
3692,0.0,0,0,0
3693,-0.004999999888241291,0,0,0
3694,0.0,0,0,0
3695,-0.009999999776482582,0,0,0
3696,-0.014999999664723873,0,0,0
3697,-0.5500000081956387,0,2,4
3698,0.5999999716877937,1,0,19
3699,-1.8550000274553895,0,1,18
3700,-1.9550000317394733,0,1,19
3701,-1.9000000320374966,0,3,17
3702,-3.60500006377697,0,3,34
3703,-3.9000000581145287,0,2,38
3704,-0.9550000140443444,0,1,8
3705,-0.05000000074505806,0,1,0
3706,-0.05500000063329935,0,1,0
3707,1.599999986588955,1,0,8
3708,0.0,0,0,0
3709,-0.05000000074505806,0,0,0
3710,0.0,0,0,0
3711,-0.05000000074505806,0,0,0
3712,-0.7050000093877316,0,1,6
3713,-0.06000000052154064,0,1,0
3714,-0.05500000063329935,0,0,0
3715,-0.05500000063329935,0,0,0
3716,-0.10000000149011612,0,1,0
3717,-0.05000000074505806,0,0,0
3718,-0.15000000223517418,0,1,1
3719,0.0,0,0,0
3720,2.4950000001117587,1,0,0
3721,-0.10000000149011612,0,1,0
3722,-0.05000000074505806,0,0,0
3723,-0.004999999888241291,0,0,0
3724,-0.05000000074505806,0,1,0
3725,-0.06000000052154064,0,1,0
3726,1.0950000286102295,1,2,12
3727,3.200000062584877,2,2,15
3728,-0.10500000137835741,0,2,0
3729,0.0,0,0,0
3730,-0.004999999888241291,0,0,0
3731,-0.30000000447034836,0,2,1
3732,-0.10000000149011612,0,1,0
3733,0.0,0,0,0
3734,2.4950000001117587,1,0,0
3735,0.0,0,0,0
3736,-0.10500000137835741,0,0,0
3737,-0.06500000040978193,0,0,0
3738,-0.05000000074505806,0,1,0
3739,-0.05000000074505806,0,1,0
3740,-0.05000000074505806,0,0,0
3741,-0.1100000012665987,0,1,0
3742,-0.05000000074505806,0,1,0
3743,-0.004999999888241291,0,0,0
3744,-0.05500000063329935,0,1,0
3745,-0.06000000052154064,0,1,0
3746,-0.10000000149011612,0,0,0
3747,2.5,1,0,0
3748,-0.20000000670552254,0,2,1
3749,-0.06500000040978193,0,1,0
3750,-0.004999999888241291,0,0,0
3751,-1.4500000216066837,0,1,13
3752,-0.05000000074505806,0,1,0
3753,-0.10000000149011612,0,1,0
3754,-0.10000000149011612,0,0,0
3755,-0.05500000063329935,0,0,0
3756,-0.06000000052154064,0,0,0
3757,0.0,0,0,0
3758,-0.004999999888241291,0,0,0
3759,-0.05500000063329935,0,1,0
3760,0.0,0,0,0
3761,-0.05500000063329935,0,0,0
3762,-0.10000000149011612,0,1,0
3763,-0.05000000074505806,0,0,0
3764,-0.009999999776482582,0,0,0
3765,-0.05500000063329935,0,1,0
3766,-0.10000000149011612,0,2,0
3767,-0.009999999776482582,0,0,0
3768,-0.05000000074505806,0,1,0
3769,-0.06500000040978193,0,0,0
3770,-0.009999999776482582,0,0,0
3771,-0.05000000074505806,0,0,0
3772,-0.05500000063329935,0,0,0
3773,2.5,1,0,0
3774,0.0,0,0,0
3775,-0.004999999888241291,0,0,0
3776,-0.05500000063329935,0,1,0
3777,-0.05500000063329935,0,0,0
3778,0.0,0,0,0
3779,0.0,0,0,0
3780,-0.15000000223517418,0,2,0
3781,-0.10000000149011612,0,0,0
3782,-0.16000000201165676,0,0,0
3783,-0.05000000074505806,0,1,0
3784,0.0,0,0,0
3785,-0.10000000149011612,0,0,0
3786,-0.26500000339001417,0,1,1
3787,-0.15500000212341547,0,1,1
3788,2.5,1,0,0
3789,-0.10000000149011612,0,0,0
3790,-0.10500000137835741,0,0,0
3791,-0.06000000052154064,0,1,0
3792,-0.05500000063329935,0,1,0
3793,2.5,1,0,0
3794,0.0,0,0,0
3795,0.0,0,0,0
3796,0.0,0,0,0
3797,0.0,0,0,0
3798,-0.05500000063329935,0,0,0
3799,-0.10500000137835741,0,2,0
3800,-0.05500000063329935,0,0,0
3801,-0.004999999888241291,0,0,0
3802,-0.05500000063329935,0,0,0
3803,2.5,1,0,0
3804,-0.05000000074505806,0,0,0
3805,-0.05000000074505806,0,1,0
3806,0.0,0,0,0
3807,0.0,0,0,0
3808,-0.05500000063329935,0,0,0
3809,0.0,0,0,0
3810,-0.20500000193715096,0,2,0
3811,0.0,0,0,0
3812,-0.05000000074505806,0,0,0
3813,-0.05000000074505806,0,0,0
3814,-0.15000000223517418,0,1,1
3815,-0.1100000012665987,0,1,0
3816,2.2999999970197678,1,1,1
3817,-0.05000000074505806,0,1,0
3818,-0.05000000074505806,0,1,0
3819,0.0,0,0,0
3820,-0.05000000074505806,0,1,0
3821,-0.05000000074505806,0,0,0
3822,-0.10500000137835741,0,1,0
3823,-0.06000000052154064,0,1,0
3824,-0.06000000052154064,0,0,0
3825,-0.05000000074505806,0,0,0
3826,0.0,0,0,0
3827,-0.004999999888241291,0,0,0
3828,-0.05000000074505806,0,1,0
3829,-0.05500000063329935,0,1,0
3830,-0.05000000074505806,0,0,0
3831,-0.05000000074505806,0,1,0
3832,-0.10000000149011612,0,1,0
3833,-0.05500000063329935,0,0,0
3834,-0.004999999888241291,0,0,0
3835,-0.009999999776482582,0,0,0
3836,-0.004999999888241291,0,0,0
3837,-0.1100000012665987,0,1,0
3838,-0.05000000074505806,0,0,0
3839,-0.20000000298023224,0,1,0
3840,-0.15000000223517418,0,1,1
3841,-0.004999999888241291,0,0,0
3842,-0.1100000012665987,0,1,0
3843,-0.05000000074505806,0,0,0
3844,-0.05000000074505806,0,0,0
3845,-0.05500000063329935,0,0,0
3846,-0.15000000223517418,0,0,0
3847,0.0,0,0,0
3848,-0.10000000149011612,0,1,0
3849,-0.004999999888241291,0,0,0
3850,0.0,0,0,0
3851,0.0,0,0,0
3852,-0.05000000074505806,0,1,0
3853,-0.15000000223517418,0,1,1
3854,-0.15000000223517418,0,2,0
3855,-0.30000000447034836,0,1,1
3856,-0.10500000137835741,0,1,0
3857,-0.05000000074505806,0,0,0
3858,-0.10000000149011612,0,1,0
3859,-0.15500000212341547,0,1,0
3860,2.4449999993667006,1,0,0
3861,0.0,0,0,0
3862,-0.004999999888241291,0,0,0
3863,0.0,0,0,0
3864,-0.05000000074505806,0,0,0
3865,2.4900000002235174,1,0,0
3866,0.0,0,0,0
3867,-0.004999999888241291,0,0,0
3868,-1.3550000227987766,0,1,12
3869,-0.10000000149011612,0,1,0
3870,-0.05000000074505806,0,0,0
3871,0.0,0,0,0
3872,-0.05500000063329935,0,0,0
3873,0.0,0,0,0
3874,0.0,0,0,0
3875,2.449999999254942,1,0,0
3876,4.995000000111759,2,0,0
3877,0.0,0,0,0
3878,2.5,1,0,0
3879,-0.05500000063329935,0,0,0
3880,-0.05500000063329935,0,1,0
3881,-0.004999999888241291,0,0,0
